INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_week` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `week_id`, `amount`, `create_time`) VALUES 
(327193, 6192, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 59, 80.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 59, 160.8, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 59, 402.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 59, 402.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 59, 804.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 59, 402.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 59, 402.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 59, 804.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 59, 402.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 59, 402.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 59, 804.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 60, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 60, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 60, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 60, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 60, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 60, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 60, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 60, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 60, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 60, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 60, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 61, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 61, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 61, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 61, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 61, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 61, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 61, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 61, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 61, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 61, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 61, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 62, 140.7, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 62, 281.4, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 62, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 62, 703.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 62, 1407.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 62, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 62, 703.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 62, 1407.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 62, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 62, 703.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 62, 1407.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, 63, 120.6, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, 63, 241.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, 63, 603.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, 63, 603.0, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, 63, 1206.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, 63, 603.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, 63, 603.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, 63, 1206.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, 63, 603.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, 63, 603.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, 63, 1206.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2023, 64, 20.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2023, 64, 40.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2023, 64, 100.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2023, 64, 100.5, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2023, 64, 201.0, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2023, 64, 100.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2023, 64, 100.5, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2023, 64, 201.0, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2023, 64, 100.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2023, 64, 100.5, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2023, 64, 201.0, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2023, 65, 281.4, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2023, 65, 281.4, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2023, 65, 281.4, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2023, 65, 140.7, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2023, 65, 140.7, '2023-06-01 00:00:00'),
