INSERT INTO `lucky_cooperation`.`t_alg_new_demand_plan` (`wh_dept_id`, `goods_id`, `predict_date`, `pred_shop_consume`, `pred_shop_order`, `pred_wh_consume`, `pred_wh_cg`, `update_time`) VALUES 
(327193, 83625, '2024-04-16', 13285, 200, 23312, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-16', 28710, 200, 13782, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-16', 16244, 200, 29853, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-16', 22914, 200, 16593, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-16', 10785, 200, 17549, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-16', 13706, 200, 15010, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-17', 12712, 200, 28752, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-17', 19659, 200, 10209, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-17', 20120, 200, 16061, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-17', 28278, 200, 27104, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-17', 20306, 200, 26811, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-17', 17132, 200, 23160, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-18', 11020, 200, 29760, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-18', 23417, 200, 27446, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-18', 19866, 200, 19307, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-18', 25200, 200, 23859, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-18', 29384, 200, 14340, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-18', 20969, 200, 17137, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-19', 12960, 200, 14727, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-19', 24456, 200, 14259, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-19', 15432, 200, 10342, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-19', 12878, 200, 27200, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-19', 17637, 200, 13871, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-19', 22662, 200, 25439, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-20', 28569, 200, 19939, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-20', 14148, 200, 13466, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-20', 26961, 200, 11007, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-20', 11566, 200, 11111, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-20', 24142, 200, 12523, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-20', 12350, 200, 26365, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-21', 10394, 200, 23724, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-21', 21677, 200, 22214, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-21', 12268, 200, 13308, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-21', 28352, 200, 13541, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-21', 23419, 200, 17666, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-21', 27644, 200, 14350, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-22', 22740, 200, 11958, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-22', 20765, 200, 24848, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-22', 10141, 200, 24141, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-22', 20487, 200, 13163, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-22', 17695, 200, 17086, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-22', 12256, 200, 14990, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-23', 13595, 200, 25255, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-23', 21411, 200, 16832, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-23', 13363, 200, 28145, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-23', 20992, 200, 28471, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-23', 23056, 200, 13271, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-23', 28763, 200, 27961, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-24', 18751, 200, 26903, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-24', 14833, 200, 13564, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-24', 10408, 200, 16081, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-24', 22710, 200, 23291, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-24', 19200, 200, 13537, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-24', 11664, 200, 16844, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-25', 23233, 200, 14423, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-25', 27013, 200, 23612, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-25', 21065, 200, 29853, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-25', 15417, 200, 12401, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-25', 21588, 200, 23124, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-25', 17409, 200, 22119, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-26', 18246, 200, 17181, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-26', 12803, 200, 27683, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-26', 18031, 200, 10280, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-26', 21501, 200, 22817, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-26', 10544, 200, 22171, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-26', 10863, 200, 20875, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-27', 17561, 200, 13561, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-27', 17293, 200, 26548, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-27', 27216, 200, 12705, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-27', 18295, 200, 20545, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-27', 18653, 200, 28937, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-27', 15275, 200, 25459, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-28', 10394, 200, 10833, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-28', 19767, 200, 27066, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-28', 26837, 200, 21787, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-28', 13934, 200, 10324, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-28', 24366, 200, 14009, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-28', 17792, 200, 25297, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-29', 21856, 200, 21056, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-29', 11237, 200, 14783, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-29', 17826, 200, 14562, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-29', 16040, 200, 10937, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-29', 13748, 200, 27143, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-29', 11103, 200, 28451, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-04-30', 12545, 200, 24165, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-04-30', 13690, 200, 20113, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-04-30', 28267, 200, 28867, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-04-30', 23459, 200, 12222, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-04-30', 13525, 200, 10391, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-04-30', 17205, 200, 14503, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-01', 20854, 200, 10504, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-01', 15739, 200, 23304, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-01', 27089, 200, 29629, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-01', 13688, 200, 22840, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-01', 13693, 200, 17526, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-01', 22637, 200, 20965, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-02', 25254, 200, 20718, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-02', 12290, 200, 11055, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-02', 13365, 200, 21281, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-02', 19191, 200, 17290, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-02', 16746, 200, 11213, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-02', 27342, 200, 25212, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-03', 14416, 200, 24046, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-03', 19751, 200, 29695, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-03', 22241, 200, 25249, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-03', 22632, 200, 11734, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-03', 19068, 200, 22747, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-03', 18821, 200, 12047, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-04', 24082, 200, 17855, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-04', 22821, 200, 26893, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-04', 22532, 200, 28471, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-04', 28141, 200, 10866, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-04', 23871, 200, 21356, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-04', 29964, 200, 23008, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-05', 29430, 200, 20153, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-05', 23676, 200, 24699, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-05', 11517, 200, 10929, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-05', 16832, 200, 11351, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-05', 21454, 200, 16528, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-05', 29701, 200, 13240, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-06', 23232, 200, 16829, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-06', 25628, 200, 23370, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-06', 12469, 200, 22023, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-06', 26858, 200, 29918, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-06', 10007, 200, 16124, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-06', 11442, 200, 27926, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-07', 17076, 200, 17197, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-07', 27656, 200, 27889, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-07', 10199, 200, 11900, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-07', 28761, 200, 23443, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-07', 22003, 200, 13636, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-07', 14733, 200, 22495, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-08', 10082, 200, 18704, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-08', 11091, 200, 15117, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-08', 19208, 200, 20086, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-08', 12582, 200, 23578, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-08', 24984, 200, 11899, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-08', 26943, 200, 11100, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-09', 12902, 200, 29917, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-09', 10006, 200, 25795, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-09', 21298, 200, 12591, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-09', 11924, 200, 21068, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-09', 10703, 200, 29029, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-09', 20140, 200, 12811, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-10', 12512, 200, 14666, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-10', 24674, 200, 14138, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-10', 20781, 200, 19498, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-10', 10790, 200, 12564, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-10', 12459, 200, 16183, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-10', 17557, 200, 10401, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-11', 15843, 200, 29080, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-11', 10833, 200, 29048, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-11', 15849, 200, 17957, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-11', 20633, 200, 25907, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-11', 26225, 200, 24339, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-11', 25561, 200, 26761, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-12', 18196, 200, 28346, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-12', 27127, 200, 11778, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-12', 27936, 200, 21987, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-12', 11971, 200, 12137, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-12', 23575, 200, 16823, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-12', 16674, 200, 23903, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-13', 21580, 200, 19816, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-13', 13542, 200, 26379, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-13', 24605, 200, 27041, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-13', 29972, 200, 14944, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-13', 12407, 200, 14770, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-13', 10529, 200, 15263, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-14', 13488, 200, 16715, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-14', 18160, 200, 23097, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-14', 21280, 200, 20061, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-14', 11718, 200, 19396, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-14', 10334, 200, 17073, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-14', 17214, 200, 25519, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-15', 24351, 200, 20790, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-15', 19580, 200, 19763, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-15', 21685, 200, 22489, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-15', 17178, 200, 23174, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-15', 10749, 200, 23451, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-15', 25308, 200, 28914, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-16', 28799, 200, 20461, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-16', 12634, 200, 17101, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-16', 23246, 200, 18744, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-16', 26916, 200, 24778, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-16', 15472, 200, 26559, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-16', 22612, 200, 13344, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-17', 19938, 200, 29850, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-17', 25974, 200, 21370, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-17', 25038, 200, 12299, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-17', 16217, 200, 24855, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-17', 19332, 200, 11812, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-17', 17167, 200, 18466, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-18', 26365, 200, 21006, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-18', 22263, 200, 29202, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-18', 18303, 200, 16873, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-18', 14583, 200, 18208, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-18', 12549, 200, 20064, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-18', 22569, 200, 10219, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-19', 17706, 200, 11507, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-19', 19626, 200, 20368, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-19', 13715, 200, 17216, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-19', 28387, 200, 26760, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-19', 25951, 200, 29675, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-19', 26800, 200, 18148, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-20', 26617, 200, 18620, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-20', 12569, 200, 10328, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-20', 16711, 200, 26737, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-20', 16487, 200, 22251, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-20', 27447, 200, 25275, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-20', 26180, 200, 11077, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-21', 18774, 200, 21607, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-21', 29756, 200, 22542, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-21', 28366, 200, 20246, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-21', 22407, 200, 20930, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-21', 17962, 200, 15554, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-21', 20852, 200, 17390, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-22', 18918, 200, 16180, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-22', 19543, 200, 25034, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-22', 27888, 200, 14833, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-22', 14629, 200, 21429, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-22', 22968, 200, 10981, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-22', 28964, 200, 19375, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-23', 27073, 200, 23557, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-23', 28042, 200, 18861, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-23', 12462, 200, 11219, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-23', 27472, 200, 22129, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-23', 17446, 200, 22432, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-23', 24373, 200, 29110, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-24', 25305, 200, 15219, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-24', 29730, 200, 26011, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-24', 17850, 200, 18107, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-24', 11142, 200, 22980, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-24', 27001, 200, 16771, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-24', 12011, 200, 19861, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-25', 28490, 200, 22475, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-25', 22716, 200, 26847, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-25', 19673, 200, 18458, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-25', 21093, 200, 18273, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-25', 15521, 200, 29181, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-25', 22613, 200, 13483, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-26', 24144, 200, 13708, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-26', 17049, 200, 22806, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-26', 28129, 200, 26488, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-26', 26272, 200, 20573, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-26', 20142, 200, 12049, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-26', 10203, 200, 14868, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-27', 19546, 200, 20074, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-27', 10781, 200, 18116, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-27', 12540, 200, 17016, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-27', 29518, 200, 20882, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-27', 29442, 200, 13627, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-27', 19606, 200, 18853, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-28', 18982, 200, 18486, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-28', 14855, 200, 17617, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-28', 28562, 200, 17996, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-28', 16105, 200, 21403, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-28', 13743, 200, 28073, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-28', 25773, 200, 20275, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-29', 26435, 200, 16820, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-29', 15749, 200, 17119, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-29', 22511, 200, 23703, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-29', 13773, 200, 16965, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-29', 25791, 200, 29251, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-29', 25111, 200, 27450, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-30', 20292, 200, 19005, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-30', 13077, 200, 18282, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-30', 22003, 200, 10422, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-30', 10229, 200, 10940, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-30', 24042, 200, 11120, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-30', 11388, 200, 18390, 400, '2023-08-28 15:56:37'),
(327193, 83625, '2024-05-31', 29998, 200, 22239, 400, '2023-08-28 15:56:37'),
(245971, 83625, '2024-05-31', 25251, 200, 25416, 400, '2023-08-28 15:56:37'),
(245871, 83625, '2024-05-31', 15253, 200, 16646, 400, '2023-08-28 15:56:37'),
(326932, 83625, '2024-05-31', 15593, 200, 11614, 400, '2023-08-28 15:56:37'),
(326327, 83625, '2024-05-31', 12299, 200, 19400, 400, '2023-08-28 15:56:37'),
(245770, 83625, '2024-05-31', 13978, 200, 28955, 400, '2023-08-28 15:56:37'),
