INSERT INTO `lucky_cooperation`.`t_bi_warehouse_commodity_sale_shop_day` (`wh_dept_id`, `commodity_id`, `mark_type`, `type`, `year`, `record_date`, `amount`, `create_time`) VALUES 
(327193, 6192, 1, 10, 2022, '2022-11-04', 16.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-11-04', 10.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-11-04', 26.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-11-04', 10.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-11-04', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-11-04', 27.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-11-04', 16.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-11-04', 18.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-11-04', 34.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-11-04', 10.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-11-04', 17.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-11-04', 27.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-11-04', 17.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-11-04', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-11-04', 28.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-11-04', 11.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-11-04', 13.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-11-04', 24.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-11-04', 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-11-04', 10.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-11-04', 30.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-11-04', 14.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-11-04', 12.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-11-04', 26.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-11-04', 19.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-11-04', 10.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-11-04', 29.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-11-04', 13.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-11-04', 18.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-11-04', 31.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-11-04', 19.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-11-04', 11.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-11-04', 30.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-11-04', 13.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-11-04', 12.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-11-04', 25.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-11-04', 10.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-11-04', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-11-04', 26.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-11-04', 13.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-11-04', 16.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-11-04', 29.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-11-04', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-11-04', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-11-04', 26.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-11-04', 14.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-11-04', 16.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-11-04', 30.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-11-04', 20.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-11-04', 12.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-11-04', 32.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-11-05', 17.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-11-05', 33.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-11-05', 13.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-11-05', 29.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-11-05', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-11-05', 11.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-11-05', 25.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-11-05', 12.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-11-05', 19.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-11-05', 31.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-11-05', 15.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-11-05', 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-11-05', 35.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-11-05', 13.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-11-05', 12.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-11-05', 25.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-11-05', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-11-05', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-11-05', 29.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-11-05', 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-11-05', 36.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-11-05', 17.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-11-05', 18.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-11-05', 35.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-11-05', 14.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-11-05', 30.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-11-05', 19.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-11-05', 35.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-11-05', 13.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-11-05', 12.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-11-05', 25.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-11-05', 17.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-11-05', 10.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-11-05', 27.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-11-05', 12.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-11-05', 28.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-11-05', 15.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-11-05', 11.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-11-05', 26.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-11-05', 14.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-11-05', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-11-05', 27.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-11-05', 20.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-11-05', 17.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-11-05', 37.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-11-05', 16.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-11-05', 12.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-11-05', 28.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-11-06', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-11-06', 13.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-11-06', 23.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-11-06', 17.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-11-06', 11.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-11-06', 28.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-11-06', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-11-06', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-11-06', 31.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-11-06', 17.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-11-06', 17.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-11-06', 34.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-11-06', 13.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-11-06', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-11-06', 31.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-11-06', 16.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-11-06', 11.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-11-06', 27.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-11-06', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-11-06', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-11-06', 29.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-11-06', 16.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-11-06', 20.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-11-06', 36.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-11-06', 12.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-11-06', 15.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-11-06', 27.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-11-06', 13.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-11-06', 15.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-11-06', 28.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-11-06', 12.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-11-06', 20.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-11-06', 32.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-11-06', 12.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-11-06', 19.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-11-06', 31.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-11-06', 18.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-11-06', 12.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-11-06', 30.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-11-06', 14.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-11-06', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-11-06', 30.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-11-06', 17.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-11-06', 19.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-11-06', 36.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-11-06', 15.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-11-06', 20.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-11-06', 35.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-11-06', 10.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-11-06', 12.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-11-06', 22.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-11-06', 13.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-11-06', 15.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-11-06', 28.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-11-07', 18.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-11-07', 16.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-11-07', 34.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-11-07', 15.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-11-07', 16.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-11-07', 31.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-11-07', 17.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-11-07', 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-11-07', 37.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-11-07', 16.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-11-07', 11.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-11-07', 27.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-11-07', 20.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-11-07', 32.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-11-07', 20.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-11-07', 32.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-11-07', 20.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-11-07', 19.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-11-07', 39.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-11-07', 14.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-11-07', 26.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-11-07', 18.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-11-07', 17.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-11-07', 35.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-11-07', 15.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-11-07', 27.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-11-07', 14.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-11-07', 16.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-11-07', 30.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-11-07', 11.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-11-07', 23.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-11-07', 15.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-11-07', 27.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-11-07', 16.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-11-07', 10.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-11-07', 26.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-11-07', 17.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-11-07', 18.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-11-07', 35.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-11-07', 12.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-11-07', 18.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-11-07', 30.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-11-07', 15.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-11-07', 18.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-11-07', 33.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-11-07', 19.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-11-07', 15.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-11-07', 34.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-11-08', 10.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-11-08', 14.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-11-08', 24.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-11-08', 16.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-11-08', 34.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-11-08', 14.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-11-08', 20.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-11-08', 34.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-11-08', 14.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-11-08', 12.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-11-08', 26.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-11-08', 11.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-11-08', 29.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-11-08', 19.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-11-08', 17.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-11-08', 36.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-11-08', 13.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-11-08', 15.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-11-08', 28.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-11-08', 15.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-11-08', 12.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-11-08', 27.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-11-08', 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-11-08', 38.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-11-08', 16.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 20, 2022, '2022-11-08', 17.1, '2023-06-01 00:00:00'),
(326932, 5990, 1, 30, 2022, '2022-11-08', 33.2, '2023-06-01 00:00:00'),
(326932, 6192, 1, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 20, 2022, '2022-11-08', 15.1, '2023-06-01 00:00:00'),
(326932, 6192, 1, 30, 2022, '2022-11-08', 33.2, '2023-06-01 00:00:00'),
(326932, 5352, 2, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 20, 2022, '2022-11-08', 17.1, '2023-06-01 00:00:00'),
(326932, 5352, 2, 30, 2022, '2022-11-08', 35.2, '2023-06-01 00:00:00'),
(326327, 5990, 1, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 20, 2022, '2022-11-08', 10.1, '2023-06-01 00:00:00'),
(326327, 5990, 1, 30, 2022, '2022-11-08', 28.2, '2023-06-01 00:00:00'),
(326327, 6192, 1, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 20, 2022, '2022-11-08', 17.1, '2023-06-01 00:00:00'),
(326327, 6192, 1, 30, 2022, '2022-11-08', 35.2, '2023-06-01 00:00:00'),
(326327, 5352, 2, 10, 2022, '2022-11-08', 12.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 20, 2022, '2022-11-08', 16.1, '2023-06-01 00:00:00'),
(326327, 5352, 2, 30, 2022, '2022-11-08', 28.2, '2023-06-01 00:00:00'),
(-1, 5990, 1, 10, 2022, '2022-11-08', 11.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 20, 2022, '2022-11-08', 13.1, '2023-06-01 00:00:00'),
(-1, 5990, 1, 30, 2022, '2022-11-08', 24.2, '2023-06-01 00:00:00'),
(-1, 6192, 1, 10, 2022, '2022-11-08', 18.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 20, 2022, '2022-11-08', 11.1, '2023-06-01 00:00:00'),
(-1, 6192, 1, 30, 2022, '2022-11-08', 29.2, '2023-06-01 00:00:00'),
(-1, 5352, 2, 10, 2022, '2022-11-08', 20.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 20, 2022, '2022-11-08', 16.1, '2023-06-01 00:00:00'),
(-1, 5352, 2, 30, 2022, '2022-11-08', 36.2, '2023-06-01 00:00:00'),
(327193, 5990, 1, 10, 2022, '2022-11-09', 16.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 20, 2022, '2022-11-09', 14.1, '2023-06-01 00:00:00'),
(327193, 5990, 1, 30, 2022, '2022-11-09', 30.2, '2023-06-01 00:00:00'),
(327193, 6192, 1, 10, 2022, '2022-11-09', 12.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 20, 2022, '2022-11-09', 12.1, '2023-06-01 00:00:00'),
(327193, 6192, 1, 30, 2022, '2022-11-09', 24.2, '2023-06-01 00:00:00'),
(327193, 5352, 2, 10, 2022, '2022-11-09', 18.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 20, 2022, '2022-11-09', 11.1, '2023-06-01 00:00:00'),
(327193, 5352, 2, 30, 2022, '2022-11-09', 29.2, '2023-06-01 00:00:00'),
(245971, 5990, 1, 10, 2022, '2022-11-09', 10.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 20, 2022, '2022-11-09', 19.1, '2023-06-01 00:00:00'),
(245971, 5990, 1, 30, 2022, '2022-11-09', 29.2, '2023-06-01 00:00:00'),
(245971, 6192, 1, 10, 2022, '2022-11-09', 19.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 20, 2022, '2022-11-09', 10.1, '2023-06-01 00:00:00'),
(245971, 6192, 1, 30, 2022, '2022-11-09', 29.2, '2023-06-01 00:00:00'),
(245971, 5352, 2, 10, 2022, '2022-11-09', 14.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 20, 2022, '2022-11-09', 15.1, '2023-06-01 00:00:00'),
(245971, 5352, 2, 30, 2022, '2022-11-09', 29.2, '2023-06-01 00:00:00'),
(245871, 5990, 1, 10, 2022, '2022-11-09', 11.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 20, 2022, '2022-11-09', 14.1, '2023-06-01 00:00:00'),
(245871, 5990, 1, 30, 2022, '2022-11-09', 25.2, '2023-06-01 00:00:00'),
(245871, 6192, 1, 10, 2022, '2022-11-09', 19.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 20, 2022, '2022-11-09', 10.1, '2023-06-01 00:00:00'),
(245871, 6192, 1, 30, 2022, '2022-11-09', 29.2, '2023-06-01 00:00:00'),
(245871, 5352, 2, 10, 2022, '2022-11-09', 20.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 20, 2022, '2022-11-09', 15.1, '2023-06-01 00:00:00'),
(245871, 5352, 2, 30, 2022, '2022-11-09', 35.2, '2023-06-01 00:00:00'),
(326932, 5990, 1, 10, 2022, '2022-11-09', 16.1, '2023-06-01 00:00:00'),
