INSERT INTO `lucky_cooperation`.`t_actuality_cup_goods_week` (`week_id`, `wh_dept_id`, `goods_id`, `type`, `cup_amount`, `create_user`, `create_time`, `update_user`, `update_time`) VALUES 
(23, 245871, 83623, 20, 2060662.7512641738, 1, '2023-06-01', 1, '2023-06-01'),
(24, 245871, 83623, 20, 2133251.4782818532, 1, '2023-06-01', 1, '2023-06-01'),
(25, 245871, 83623, 20, 2891664.8732408994, 1, '2023-06-01', 1, '2023-06-01'),
(26, 245871, 83623, 20, 1758525.4784375829, 1, '2023-06-01', 1, '2023-06-01'),
(27, 245871, 83623, 20, 506687.8297984855, 1, '2023-06-01', 1, '2023-06-01'),
(28, 245871, 83623, 20, 1572394.5336545522, 1, '2023-06-01', 1, '2023-06-01'),
(29, 245871, 83623, 20, 2203542.5685037888, 1, '2023-06-01', 1, '2023-06-01'),
(30, 245871, 83623, 20, 2519089.8484699364, 1, '2023-06-01', 1, '2023-06-01'),
(31, 245871, 83623, 20, 1802317.3884349584, 1, '2023-06-01', 1, '2023-06-01'),
(32, 245871, 83623, 20, 656867.6140365017, 1, '2023-06-01', 1, '2023-06-01'),
(33, 245871, 83623, 20, 849573.5187360966, 1, '2023-06-01', 1, '2023-06-01'),
(34, 245871, 83623, 20, 2427792.9485798307, 1, '2023-06-01', 1, '2023-06-01'),
(35, 245871, 83623, 20, 1447147.3461402460, 1, '2023-06-01', 1, '2023-06-01'),
(36, 245871, 83623, 20, 2515544.4759795164, 1, '2023-06-01', 1, '2023-06-01'),
(37, 245871, 83623, 20, 2026923.6555252840, 1, '2023-06-01', 1, '2023-06-01'),
(38, 245871, 83623, 20, 2345638.9689198341, 1, '2023-06-01', 1, '2023-06-01'),
(39, 245871, 83623, 20, 1935527.7398679950, 1, '2023-06-01', 1, '2023-06-01'),
(40, 245871, 83623, 20, 1944965.2109637668, 1, '2023-06-01', 1, '2023-06-01'),
(41, 245871, 83623, 20, 2201550.0813190275, 1, '2023-06-01', 1, '2023-06-01'),
(42, 245871, 83623, 20, 1122782.4132379397, 1, '2023-06-01', 1, '2023-06-01'),
(43, 245871, 83623, 20, 1406453.6374620532, 1, '2023-06-01', 1, '2023-06-01'),
(44, 245871, 83623, 20, 2365571.6467458903, 1, '2023-06-01', 1, '2023-06-01'),
(45, 245871, 83623, 20, 1770873.1597222461, 1, '2023-06-01', 1, '2023-06-01'),
(46, 245871, 83623, 20, 1855743.7402349426, 1, '2023-06-01', 1, '2023-06-01'),
(47, 245871, 83623, 20, 1733438.3410187197, 1, '2023-06-01', 1, '2023-06-01'),
(48, 245871, 83623, 20, 677384.8873905292, 1, '2023-06-01', 1, '2023-06-01'),
(49, 245871, 83623, 20, 1681831.5196989603, 1, '2023-06-01', 1, '2023-06-01'),
(50, 245871, 83623, 20, 1773981.0540717465, 1, '2023-06-01', 1, '2023-06-01'),
(51, 245871, 83623, 20, 2225384.9199460395, 1, '2023-06-01', 1, '2023-06-01'),
(52, 245871, 83623, 20, 2033211.5100345129, 1, '2023-06-01', 1, '2023-06-01'),
(53, 245871, 83623, 20, 421318.0458050474, 1, '2023-06-01', 1, '2023-06-01'),
(54, 245871, 83623, 20, 1234792.2343647938, 1, '2023-06-01', 1, '2023-06-01'),
(55, 245871, 83623, 20, 1614036.1513834065, 1, '2023-06-01', 1, '2023-06-01'),
(56, 245871, 83623, 20, 2397698.9965557267, 1, '2023-06-01', 1, '2023-06-01'),
(57, 245871, 83623, 20, 2159726.2262681344, 1, '2023-06-01', 1, '2023-06-01'),
(58, 245871, 83623, 20, 959768.5295949832, 1, '2023-06-01', 1, '2023-06-01'),
(59, 245871, 83623, 20, 930043.2619015897, 1, '2023-06-01', 1, '2023-06-01'),
(60, 245871, 83623, 20, 2024795.4851961785, 1, '2023-06-01', 1, '2023-06-01'),
(61, 245871, 83623, 20, 2329653.0912382177, 1, '2023-06-01', 1, '2023-06-01'),
(62, 245871, 83623, 20, 2236153.5789230136, 1, '2023-06-01', 1, '2023-06-01'),
(63, 245871, 83623, 20, 2407045.4060194155, 1, '2023-06-01', 1, '2023-06-01'),
(64, 245871, 83623, 20, 379232.6660797895, 1, '2023-06-01', 1, '2023-06-01'),
(65, 245871, 83623, 20, 1577160.8518012857, 1, '2023-06-01', 1, '2023-06-01'),
(66, 245871, 83623, 20, 1672945.9839135109, 1, '2023-06-01', 1, '2023-06-01'),
(67, 245871, 83623, 20, 1767107.7514192939, 1, '2023-06-01', 1, '2023-06-01'),
(68, 245871, 83623, 20, 2038650.0790220520, 1, '2023-06-01', 1, '2023-06-01'),
(69, 245871, 83623, 20, 641018.9665129179, 1, '2023-06-01', 1, '2023-06-01'),
(70, 245871, 83623, 20, 1595220.8709838363, 1, '2023-06-01', 1, '2023-06-01'),
(71, 245871, 83623, 20, 2161337.9433315035, 1, '2023-06-01', 1, '2023-06-01'),
(72, 245871, 83623, 20, 2775679.6991392907, 1, '2023-06-01', 1, '2023-06-01'),
(73, 245871, 83623, 20, 2001474.3761839407, 1, '2023-06-01', 1, '2023-06-01'),
(74, 245871, 83623, 20, 570298.1788649134, 1, '2023-06-01', 1, '2023-06-01'),
(75, 245871, 83623, 20, 1708447.4561822603, 1, '2023-06-01', 1, '2023-06-01'),
(76, 245871, 83623, 20, 1837471.0285124017, 1, '2023-06-01', 1, '2023-06-01'),
(77, 245871, 83623, 20, 2532589.0509853334, 1, '2023-06-01', 1, '2023-06-01'),
(78, 245871, 83623, 20, 1611540.8713841977, 1, '2023-06-01', 1, '2023-06-01'),
(79, 245871, 83623, 20, 1621464.9495164329, 1, '2023-06-01', 1, '2023-06-01'),
(80, 245871, 83623, 20, 674097.2314650600, 1, '2023-06-01', 1, '2023-06-01'),
(81, 245871, 83623, 20, 1658696.0453922991, 1, '2023-06-01', 1, '2023-06-01'),
(82, 245871, 83623, 20, 1891203.1275233800, 1, '2023-06-01', 1, '2023-06-01'),
(83, 245871, 83623, 20, 1956196.5391351738, 1, '2023-06-01', 1, '2023-06-01'),
(84, 245871, 83623, 20, 2603886.7190823295, 1, '2023-06-01', 1, '2023-06-01'),
(85, 245871, 83623, 20, 1497952.1496082410, 1, '2023-06-01', 1, '2023-06-01'),
(86, 245871, 83623, 20, 1984854.9096225771, 1, '2023-06-01', 1, '2023-06-01'),
(87, 245871, 83623, 20, 2327503.0187292981, 1, '2023-06-01', 1, '2023-06-01'),
(88, 245871, 83623, 20, 2455303.0197478073, 1, '2023-06-01', 1, '2023-06-01'),
(89, 245871, 83623, 20, 1062808.2548211829, 1, '2023-06-01', 1, '2023-06-01'),
(90, 245871, 83623, 20, 947602.4493066208, 1, '2023-06-01', 1, '2023-06-01'),
(91, 245871, 83623, 20, 2461701.1846818122, 1, '2023-06-01', 1, '2023-06-01'),
(92, 245871, 83623, 20, 2520717.4409667913, 1, '2023-06-01', 1, '2023-06-01'),
(93, 245871, 83623, 20, 2022726.3860767306, 1, '2023-06-01', 1, '2023-06-01'),
(94, 245871, 83623, 20, 1178781.3650154784, 1, '2023-06-01', 1, '2023-06-01'),
(95, 245871, 83623, 20, 905587.0325198575, 1, '2023-06-01', 1, '2023-06-01'),
(96, 245871, 83623, 20, 2318862.2758381996, 1, '2023-06-01', 1, '2023-06-01'),
(97, 245871, 83623, 20, 2095514.5703109903, 1, '2023-06-01', 1, '2023-06-01'),
(98, 245871, 83623, 20, 2339735.3467219657, 1, '2023-06-01', 1, '2023-06-01'),
(99, 245871, 83623, 20, 1930086.8166785082, 1, '2023-06-01', 1, '2023-06-01'),
(100, 245871, 83623, 20, 172853.7549340822, 1, '2023-06-01', 1, '2023-06-01'),
(101, 245871, 83623, 20, 1844714.8706350509, 1, '2023-06-01', 1, '2023-06-01'),
(102, 245871, 83623, 20, 1581190.9166368502, 1, '2023-06-01', 1, '2023-06-01'),
(103, 245871, 83623, 20, 2205561.6582157985, 1, '2023-06-01', 1, '2023-06-01'),
(104, 245871, 83623, 20, 2063862.1609533789, 1, '2023-06-01', 1, '2023-06-01'),
(105, 245871, 83623, 20, 1390408.4268237589, 1, '2023-06-01', 1, '2023-06-01'),
(106, 245871, 83623, 20, 910343.4210259423, 1, '2023-06-01', 1, '2023-06-01'),
(107, 245871, 83623, 20, 1741288.1021411820, 1, '2023-06-01', 1, '2023-06-01'),
(108, 245871, 83623, 20, 2266557.8347579231, 1, '2023-06-01', 1, '2023-06-01'),
(109, 245871, 83623, 20, 1655645.6022728832, 1, '2023-06-01', 1, '2023-06-01'),
(110, 245871, 83623, 20, 1725686.5692250067, 1, '2023-06-01', 1, '2023-06-01'),
(111, 245871, 83623, 20, 313990.5481028478, 1, '2023-06-01', 1, '2023-06-01'),
(112, 245871, 83623, 20, 2043999.5079844949, 1, '2023-06-01', 1, '2023-06-01'),
(113, 245871, 83623, 20, 1620494.6182924361, 1, '2023-06-01', 1, '2023-06-01'),
(114, 245871, 83623, 20, 2071794.6322266332, 1, '2023-06-01', 1, '2023-06-01'),
(115, 245871, 83623, 20, 2188538.1219605603, 1, '2023-06-01', 1, '2023-06-01'),
(116, 245871, 83623, 20, 470158.2158534155, 1, '2023-06-01', 1, '2023-06-01'),
(117, 245871, 83623, 20, 1293724.5368783667, 1, '2023-06-01', 1, '2023-06-01'),
(118, 245871, 83623, 20, 1490343.0873004721, 1, '2023-06-01', 1, '2023-06-01'),
(119, 245871, 83623, 20, 2198596.5228706193, 1, '2023-06-01', 1, '2023-06-01'),
(120, 245871, 83623, 20, 2248423.9388311267, 1, '2023-06-01', 1, '2023-06-01'),
(121, 245871, 83623, 20, 1436060.1342971176, 1, '2023-06-01', 1, '2023-06-01'),
(122, 245871, 83623, 20, 933763.1367635334, 1, '2023-06-01', 1, '2023-06-01'),
(123, 245871, 83623, 20, 2093646.4041394670, 1, '2023-06-01', 1, '2023-06-01'),
(124, 245871, 83623, 20, 1711443.6382243536, 1, '2023-06-01', 1, '2023-06-01'),
(125, 245871, 83623, 20, 1969688.6742646023, 1, '2023-06-01', 1, '2023-06-01'),
(126, 245871, 83623, 20, 2074173.5355135819, 1, '2023-06-01', 1, '2023-06-01'),
(2, 326932, 42, 20, 2515031.5979262936, 1, '2023-06-01', 1, '2023-06-01'),
(3, 326932, 42, 20, 2123954.5712307282, 1, '2023-06-01', 1, '2023-06-01'),
(4, 326932, 42, 20, 1873166.9757662101, 1, '2023-06-01', 1, '2023-06-01'),
(5, 326932, 42, 20, 2085043.2424132754, 1, '2023-06-01', 1, '2023-06-01'),
(6, 326932, 42, 20, 372249.1418244953, 1, '2023-06-01', 1, '2023-06-01'),
(7, 326932, 42, 20, 2150144.9381889464, 1, '2023-06-01', 1, '2023-06-01'),
(8, 326932, 42, 20, 1418611.1112313586, 1, '2023-06-01', 1, '2023-06-01'),
(9, 326932, 42, 20, 1772764.7121286086, 1, '2023-06-01', 1, '2023-06-01'),
(10, 326932, 42, 20, 2008918.2295829231, 1, '2023-06-01', 1, '2023-06-01'),
(11, 326932, 42, 20, 451901.4277266971, 1, '2023-06-01', 1, '2023-06-01'),
(12, 326932, 42, 20, 1850948.7640714669, 1, '2023-06-01', 1, '2023-06-01'),
(13, 326932, 42, 20, 1935414.3071874909, 1, '2023-06-01', 1, '2023-06-01'),
(14, 326932, 42, 20, 1497746.5178613519, 1, '2023-06-01', 1, '2023-06-01'),
(15, 326932, 42, 20, 2361062.8554299516, 1, '2023-06-01', 1, '2023-06-01'),
(16, 326932, 42, 20, 952686.4257704976, 1, '2023-06-01', 1, '2023-06-01'),
(17, 326932, 42, 20, 1132063.2671424899, 1, '2023-06-01', 1, '2023-06-01'),
(18, 326932, 42, 20, 2186056.3891098707, 1, '2023-06-01', 1, '2023-06-01'),
(19, 326932, 42, 20, 2262880.0678989875, 1, '2023-06-01', 1, '2023-06-01'),
(20, 326932, 42, 20, 2463268.0199141365, 1, '2023-06-01', 1, '2023-06-01'),
(21, 326932, 42, 20, 1854255.0002513153, 1, '2023-06-01', 1, '2023-06-01'),
(22, 326932, 42, 20, 184243.6969181249, 1, '2023-06-01', 1, '2023-06-01'),
(23, 326932, 42, 20, 1985173.3652611260, 1, '2023-06-01', 1, '2023-06-01'),
(24, 326932, 42, 20, 2047599.8070180061, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326932, 42, 20, 1773205.9596762536, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326932, 42, 20, 2564230.4520789514, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326932, 42, 20, 496895.5091785147, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326932, 42, 20, 2035254.1158848888, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326932, 42, 20, 2322482.0089645595, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326932, 42, 20, 2380531.4178769053, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326932, 42, 20, 1690737.0231441680, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326932, 42, 20, 1470444.5391192460, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326932, 42, 20, 1031947.2165589820, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326932, 42, 20, 2679905.6904685107, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326932, 42, 20, 1819188.1772040911, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326932, 42, 20, 1808161.0204458375, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326932, 42, 20, 2009958.6004952897, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326932, 42, 20, 1836253.9325179250, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326932, 42, 20, 2717269.5873772551, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326932, 42, 20, 1629701.5629139813, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326932, 42, 20, 2056580.3573904379, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326932, 42, 20, 742537.0043395263, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326932, 42, 20, 1312247.9257492065, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326932, 42, 20, 1897922.6522232218, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326932, 42, 20, 2535121.4491153317, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326932, 42, 20, 1982844.6459689097, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326932, 42, 20, 1775092.5453484913, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326932, 42, 20, 278594.1584530538, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326932, 42, 20, 2258571.2359559863, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326932, 42, 20, 2087743.6069592652, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326932, 42, 20, 2344803.7702341106, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326932, 42, 20, 2098583.4218107844, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326932, 42, 20, 320132.9928401973, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326932, 42, 20, 1593041.7215033481, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326932, 42, 20, 2566290.5002216650, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326932, 42, 20, 1737365.7044861539, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326932, 42, 20, 1869176.6244808076, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326932, 42, 20, 1159524.2457931126, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326932, 42, 20, 1396880.2998732835, 1, '2023-06-01', 1, '2023-06-01'),
(60, 326932, 42, 20, 1607772.6349162569, 1, '2023-06-01', 1, '2023-06-01'),
(61, 326932, 42, 20, 2279920.1678216116, 1, '2023-06-01', 1, '2023-06-01'),
(62, 326932, 42, 20, 2256777.0522580930, 1, '2023-06-01', 1, '2023-06-01'),
(63, 326932, 42, 20, 2026749.6305955520, 1, '2023-06-01', 1, '2023-06-01'),
(64, 326932, 42, 20, 137996.1329732029, 1, '2023-06-01', 1, '2023-06-01'),
(65, 326932, 42, 20, 1900021.3021776341, 1, '2023-06-01', 1, '2023-06-01'),
(66, 326932, 42, 20, 2173451.7236084478, 1, '2023-06-01', 1, '2023-06-01'),
(67, 326932, 42, 20, 2160059.4205376962, 1, '2023-06-01', 1, '2023-06-01'),
(68, 326932, 42, 20, 2254290.2099724316, 1, '2023-06-01', 1, '2023-06-01'),
(69, 326932, 42, 20, 558736.1820971616, 1, '2023-06-01', 1, '2023-06-01'),
(70, 326932, 42, 20, 900279.6853309083, 1, '2023-06-01', 1, '2023-06-01'),
(71, 326932, 42, 20, 2076426.0391912225, 1, '2023-06-01', 1, '2023-06-01'),
(72, 326932, 42, 20, 2067637.2543766828, 1, '2023-06-01', 1, '2023-06-01'),
(73, 326932, 42, 20, 2088117.6991859653, 1, '2023-06-01', 1, '2023-06-01'),
(74, 326932, 42, 20, 632810.4264356202, 1, '2023-06-01', 1, '2023-06-01'),
(75, 326932, 42, 20, 1429509.5972060980, 1, '2023-06-01', 1, '2023-06-01'),
(76, 326932, 42, 20, 2295328.0478151351, 1, '2023-06-01', 1, '2023-06-01'),
(77, 326932, 42, 20, 2302260.2684693928, 1, '2023-06-01', 1, '2023-06-01'),
(78, 326932, 42, 20, 1839224.2019766440, 1, '2023-06-01', 1, '2023-06-01'),
(79, 326932, 42, 20, 1742264.0326546996, 1, '2023-06-01', 1, '2023-06-01'),
(80, 326932, 42, 20, 276276.3453675360, 1, '2023-06-01', 1, '2023-06-01'),
(81, 326932, 42, 20, 2327352.1180716375, 1, '2023-06-01', 1, '2023-06-01'),
(82, 326932, 42, 20, 2376090.2371472291, 1, '2023-06-01', 1, '2023-06-01'),
(83, 326932, 42, 20, 1778392.0044426584, 1, '2023-06-01', 1, '2023-06-01'),
(84, 326932, 42, 20, 1879022.6205438656, 1, '2023-06-01', 1, '2023-06-01'),
(85, 326932, 42, 20, 2007091.9337688626, 1, '2023-06-01', 1, '2023-06-01'),
(86, 326932, 42, 20, 2438243.6469041873, 1, '2023-06-01', 1, '2023-06-01'),
(87, 326932, 42, 20, 1975877.0870250148, 1, '2023-06-01', 1, '2023-06-01'),
(88, 326932, 42, 20, 2301198.6970751253, 1, '2023-06-01', 1, '2023-06-01'),
(89, 326932, 42, 20, 882312.2818830570, 1, '2023-06-01', 1, '2023-06-01'),
(90, 326932, 42, 20, 1206457.5221869849, 1, '2023-06-01', 1, '2023-06-01'),
(91, 326932, 42, 20, 2437250.3294206178, 1, '2023-06-01', 1, '2023-06-01'),
(92, 326932, 42, 20, 1831499.7693329535, 1, '2023-06-01', 1, '2023-06-01'),
(93, 326932, 42, 20, 2489654.5717294668, 1, '2023-06-01', 1, '2023-06-01'),
(94, 326932, 42, 20, 2074575.2443326073, 1, '2023-06-01', 1, '2023-06-01'),
(95, 326932, 42, 20, 339884.2395537851, 1, '2023-06-01', 1, '2023-06-01'),
(96, 326932, 42, 20, 2162000.9885002422, 1, '2023-06-01', 1, '2023-06-01'),
(97, 326932, 42, 20, 2525963.7386055437, 1, '2023-06-01', 1, '2023-06-01'),
(98, 326932, 42, 20, 2034869.3738056499, 1, '2023-06-01', 1, '2023-06-01'),
(99, 326932, 42, 20, 2125026.5306499867, 1, '2023-06-01', 1, '2023-06-01'),
(100, 326932, 42, 20, 287371.5086134796, 1, '2023-06-01', 1, '2023-06-01'),
(101, 326932, 42, 20, 2116560.7146027643, 1, '2023-06-01', 1, '2023-06-01'),
(102, 326932, 42, 20, 1954628.5306439810, 1, '2023-06-01', 1, '2023-06-01'),
(103, 326932, 42, 20, 2351604.5157894762, 1, '2023-06-01', 1, '2023-06-01'),
(104, 326932, 42, 20, 2149383.9923744835, 1, '2023-06-01', 1, '2023-06-01'),
(105, 326932, 42, 20, 1129651.7957932341, 1, '2023-06-01', 1, '2023-06-01'),
(106, 326932, 42, 20, 923823.7818881387, 1, '2023-06-01', 1, '2023-06-01'),
(107, 326932, 42, 20, 2228191.1321604595, 1, '2023-06-01', 1, '2023-06-01'),
(108, 326932, 42, 20, 2092466.9320123213, 1, '2023-06-01', 1, '2023-06-01'),
(109, 326932, 42, 20, 2109479.5213935952, 1, '2023-06-01', 1, '2023-06-01'),
(110, 326932, 42, 20, 1622315.2662508178, 1, '2023-06-01', 1, '2023-06-01'),
(111, 326932, 42, 20, 210520.1176270446, 1, '2023-06-01', 1, '2023-06-01'),
(112, 326932, 42, 20, 2020679.4946908580, 1, '2023-06-01', 1, '2023-06-01'),
(113, 326932, 42, 20, 1942739.5625230613, 1, '2023-06-01', 1, '2023-06-01'),
(114, 326932, 42, 20, 2886314.9591589211, 1, '2023-06-01', 1, '2023-06-01'),
(115, 326932, 42, 20, 2370627.7727687725, 1, '2023-06-01', 1, '2023-06-01'),
(116, 326932, 42, 20, 535063.7357521066, 1, '2023-06-01', 1, '2023-06-01'),
(117, 326932, 42, 20, 1547787.1130996302, 1, '2023-06-01', 1, '2023-06-01'),
(118, 326932, 42, 20, 1817691.9060854413, 1, '2023-06-01', 1, '2023-06-01'),
(119, 326932, 42, 20, 2083911.8848731070, 1, '2023-06-01', 1, '2023-06-01'),
(120, 326932, 42, 20, 2056842.9093098998, 1, '2023-06-01', 1, '2023-06-01'),
(121, 326932, 42, 20, 931822.8259425030, 1, '2023-06-01', 1, '2023-06-01'),
(122, 326932, 42, 20, 735438.6043544957, 1, '2023-06-01', 1, '2023-06-01'),
(123, 326932, 42, 20, 1383990.6820390041, 1, '2023-06-01', 1, '2023-06-01'),
(124, 326932, 42, 20, 2352762.3760651413, 1, '2023-06-01', 1, '2023-06-01'),
(125, 326932, 42, 20, 2324090.3211106132, 1, '2023-06-01', 1, '2023-06-01'),
(126, 326932, 42, 20, 1757541.9247329823, 1, '2023-06-01', 1, '2023-06-01'),
(2, 326932, 42, 40, 0.682938280759235, 1, '2023-06-01', 1, '2023-06-01'),
(3, 326932, 42, 40, 0.23778787386727418, 1, '2023-06-01', 1, '2023-06-01'),
(4, 326932, 42, 40, 0.3321263935037211, 1, '2023-06-01', 1, '2023-06-01'),
(5, 326932, 42, 40, 0.8616331735532803, 1, '2023-06-01', 1, '2023-06-01'),
(6, 326932, 42, 40, 0.9175344912615534, 1, '2023-06-01', 1, '2023-06-01'),
(7, 326932, 42, 40, 0.6845248759639537, 1, '2023-06-01', 1, '2023-06-01'),
(8, 326932, 42, 40, 0.7700418154762743, 1, '2023-06-01', 1, '2023-06-01'),
(9, 326932, 42, 40, 0.29569800679210767, 1, '2023-06-01', 1, '2023-06-01'),
(10, 326932, 42, 40, 0.8125919872671422, 1, '2023-06-01', 1, '2023-06-01'),
(11, 326932, 42, 40, 0.7462403598122104, 1, '2023-06-01', 1, '2023-06-01'),
(12, 326932, 42, 40, 0.11454071571046343, 1, '2023-06-01', 1, '2023-06-01'),
(13, 326932, 42, 40, 0.8805692593061363, 1, '2023-06-01', 1, '2023-06-01'),
(14, 326932, 42, 40, 0.4609033272385077, 1, '2023-06-01', 1, '2023-06-01'),
(15, 326932, 42, 40, 0.6298749105651122, 1, '2023-06-01', 1, '2023-06-01'),
(16, 326932, 42, 40, 0.37833219566918963, 1, '2023-06-01', 1, '2023-06-01'),
(17, 326932, 42, 40, 0.8712050986702827, 1, '2023-06-01', 1, '2023-06-01'),
(18, 326932, 42, 40, 0.4660807604339934, 1, '2023-06-01', 1, '2023-06-01'),
(19, 326932, 42, 40, 0.774609821227178, 1, '2023-06-01', 1, '2023-06-01'),
(20, 326932, 42, 40, 0.384480514640716, 1, '2023-06-01', 1, '2023-06-01'),
(21, 326932, 42, 40, 0.5888459862097254, 1, '2023-06-01', 1, '2023-06-01'),
(22, 326932, 42, 40, 0.18293113300252772, 1, '2023-06-01', 1, '2023-06-01'),
(23, 326932, 42, 40, 0.7440441999542861, 1, '2023-06-01', 1, '2023-06-01'),
(24, 326932, 42, 40, 0.7488692480131821, 1, '2023-06-01', 1, '2023-06-01'),
(25, 326932, 42, 40, 0.8393939209245066, 1, '2023-06-01', 1, '2023-06-01'),
(26, 326932, 42, 40, 0.11010004973275944, 1, '2023-06-01', 1, '2023-06-01'),
(27, 326932, 42, 40, 0.8389147224388626, 1, '2023-06-01', 1, '2023-06-01'),
(28, 326932, 42, 40, 0.5159391429598831, 1, '2023-06-01', 1, '2023-06-01'),
(29, 326932, 42, 40, 0.5375397150473169, 1, '2023-06-01', 1, '2023-06-01'),
(30, 326932, 42, 40, 0.3843580206790179, 1, '2023-06-01', 1, '2023-06-01'),
(31, 326932, 42, 40, 0.40928107862592644, 1, '2023-06-01', 1, '2023-06-01'),
(32, 326932, 42, 40, 0.44227177733518663, 1, '2023-06-01', 1, '2023-06-01'),
(33, 326932, 42, 40, 0.7158936607866986, 1, '2023-06-01', 1, '2023-06-01'),
(34, 326932, 42, 40, 0.10423241193682287, 1, '2023-06-01', 1, '2023-06-01'),
(35, 326932, 42, 40, 0.7719736095303102, 1, '2023-06-01', 1, '2023-06-01'),
(36, 326932, 42, 40, 0.602948932582217, 1, '2023-06-01', 1, '2023-06-01'),
(37, 326932, 42, 40, 0.030941808344887023, 1, '2023-06-01', 1, '2023-06-01'),
(38, 326932, 42, 40, 0.8942691136204425, 1, '2023-06-01', 1, '2023-06-01'),
(39, 326932, 42, 40, 0.41174849868076013, 1, '2023-06-01', 1, '2023-06-01'),
(40, 326932, 42, 40, 0.937252482690423, 1, '2023-06-01', 1, '2023-06-01'),
(41, 326932, 42, 40, 0.07665524939433332, 1, '2023-06-01', 1, '2023-06-01'),
(42, 326932, 42, 40, 0.6756976446778784, 1, '2023-06-01', 1, '2023-06-01'),
(43, 326932, 42, 40, 0.31035382903963504, 1, '2023-06-01', 1, '2023-06-01'),
(44, 326932, 42, 40, 0.6166734225971217, 1, '2023-06-01', 1, '2023-06-01'),
(45, 326932, 42, 40, 0.8945822130379727, 1, '2023-06-01', 1, '2023-06-01'),
(46, 326932, 42, 40, 0.4654765364228919, 1, '2023-06-01', 1, '2023-06-01'),
(47, 326932, 42, 40, 0.21852361156100342, 1, '2023-06-01', 1, '2023-06-01'),
(48, 326932, 42, 40, 0.28268353095570686, 1, '2023-06-01', 1, '2023-06-01'),
(49, 326932, 42, 40, 0.19278711953587646, 1, '2023-06-01', 1, '2023-06-01'),
(50, 326932, 42, 40, 0.8482910553979646, 1, '2023-06-01', 1, '2023-06-01'),
(51, 326932, 42, 40, 0.20604209417331598, 1, '2023-06-01', 1, '2023-06-01'),
(52, 326932, 42, 40, 0.07290046554701213, 1, '2023-06-01', 1, '2023-06-01'),
(53, 326932, 42, 40, 0.3111957290616616, 1, '2023-06-01', 1, '2023-06-01'),
(54, 326932, 42, 40, 0.8495763944208214, 1, '2023-06-01', 1, '2023-06-01'),
(55, 326932, 42, 40, 0.747892833908696, 1, '2023-06-01', 1, '2023-06-01'),
(56, 326932, 42, 40, 0.8860998091626818, 1, '2023-06-01', 1, '2023-06-01'),
(57, 326932, 42, 40, 0.3413377859983465, 1, '2023-06-01', 1, '2023-06-01'),
(58, 326932, 42, 40, 0.49219581382238753, 1, '2023-06-01', 1, '2023-06-01'),
(59, 326932, 42, 40, 0.7671359152999689, 1, '2023-06-01', 1, '2023-06-01'),
